"","match_id","player","temp_standing","standing","elimination","time","n_advancements","died","time_ms"
"1","1A1","hackingnoisess",1,3,1,00:12:00,33,FALSE,720000
"2","1A1","oxidiot",2,1,1,00:12:00,32,FALSE,720000
"3","1A1","draconix6",3,4,1,00:12:00,30,FALSE,720000
"4","1A1","TigerMCSR",4,2,1,00:12:00,29,FALSE,720000
"5","1A1","dbowzer",5,5,1,00:12:00,28,FALSE,720000
"6","1A1","NottAntoo",6,6,1,00:12:00,20,TRUE,720000
"7","1A1","hackingnoisess",1,3,2,00:24:00,45,FALSE,1440000
"8","1A1","TigerMCSR",2,2,2,00:24:00,44,FALSE,1440000
"9","1A1","oxidiot",3,1,2,00:24:00,43,FALSE,1440000
"10","1A1","draconix6",4,4,2,00:24:00,43,FALSE,1440000
"11","1A1","dbowzer",5,5,2,00:24:00,41,FALSE,1440000
"12","1A1","oxidiot",1,1,3,00:36:00,53,FALSE,2160000
"13","1A1","TigerMCSR",2,2,3,00:36:00,51,FALSE,2160000
"14","1A1","hackingnoisess",3,3,3,00:36:00,50,FALSE,2160000
"15","1A1","draconix6",4,4,3,00:36:00,49,FALSE,2160000
"16","1A1","TigerMCSR",1,2,4,00:48:00,63,FALSE,2880000
"17","1A1","oxidiot",2,1,4,00:48:00,62,FALSE,2880000
"18","1A1","hackingnoisess",3,3,4,00:48:00,50,TRUE,2880000
"19","1A1","oxidiot",1,1,5,01:00:00,67,FALSE,3600000
"20","1A1","TigerMCSR",2,2,5,01:00:00,66,FALSE,3600000
"21","1A2","hackingnoisess",1,4,1,00:12:00,32,FALSE,720000
"22","1A2","oxidiot",2,2,1,00:12:00,31,FALSE,720000
"23","1A2","draconix6",3,3,1,00:12:00,30,FALSE,720000
"24","1A2","dbowzer",4,5,1,00:12:00,30,FALSE,720000
"25","1A2","TigerMCSR",5,1,1,00:12:00,28,FALSE,720000
"26","1A2","NottAntoo",6,6,1,00:12:00,26,FALSE,720000
"27","1A2","oxidiot",1,2,2,00:24:00,43,FALSE,1440000
"28","1A2","draconix6",2,3,2,00:24:00,43,FALSE,1440000
"29","1A2","TigerMCSR",3,1,2,00:24:00,42,FALSE,1440000
"30","1A2","hackingnoisess",4,4,2,00:24:00,42,FALSE,1440000
"31","1A2","dbowzer",5,5,2,00:24:00,40,FALSE,1440000
"32","1A2","TigerMCSR",1,1,3,00:36:00,51,FALSE,2160000
"33","1A2","draconix6",2,3,3,00:36:00,50,FALSE,2160000
"34","1A2","oxidiot",3,2,3,00:36:00,49,FALSE,2160000
"35","1A2","hackingnoisess",4,4,3,00:36:00,46,FALSE,2160000
"36","1A2","TigerMCSR",1,1,4,00:48:00,58,FALSE,2880000
"37","1A2","oxidiot",2,2,4,00:48:00,58,FALSE,2880000
"38","1A2","draconix6",3,3,4,00:48:00,52,FALSE,2880000
"39","1A2","TigerMCSR",1,1,5,01:00:00,62,FALSE,3600000
"40","1A2","oxidiot",2,2,5,01:00:00,61,FALSE,3600000
"41","1A3","TigerMCSR",1,1,1,00:12:00,32,FALSE,720000
"42","1A3","oxidiot",2,2,1,00:12:00,32,FALSE,720000
"43","1A3","hackingnoisess",3,4,1,00:12:00,31,FALSE,720000
"44","1A3","dbowzer",4,3,1,00:12:00,30,FALSE,720000
"45","1A3","NottAntoo",5,5,1,00:12:00,29,FALSE,720000
"46","1A3","draconix6",6,6,1,00:12:00,28,TRUE,720000
"47","1A3","dbowzer",1,3,2,00:24:00,44,FALSE,1440000
"48","1A3","hackingnoisess",2,4,2,00:24:00,44,FALSE,1440000
"49","1A3","TigerMCSR",3,1,2,00:24:00,43,FALSE,1440000
"50","1A3","oxidiot",4,2,2,00:24:00,43,FALSE,1440000
"51","1A3","NottAntoo",5,5,2,00:24:00,32,TRUE,1440000
"52","1A3","TigerMCSR",1,1,3,00:36:00,54,FALSE,2160000
"53","1A3","dbowzer",2,3,3,00:36:00,51,FALSE,2160000
"54","1A3","oxidiot",3,2,3,00:36:00,50,FALSE,2160000
"55","1A3","hackingnoisess",4,4,3,00:36:00,50,FALSE,2160000
"56","1A3","TigerMCSR",1,1,4,00:48:00,61,FALSE,2880000
"57","1A3","oxidiot",2,2,4,00:48:00,59,FALSE,2880000
"58","1A3","dbowzer",3,3,4,00:48:00,56,FALSE,2880000
"59","1A3","TigerMCSR",1,1,5,01:00:00,64,FALSE,3600000
"60","1A3","oxidiot",2,2,5,01:00:00,64,FALSE,3600000
"61","1B1","iinterp",1,4,1,00:12:00,31,TRUE,720000
"62","1B1","jakkeboy3651",2,2,1,00:12:00,30,FALSE,720000
"63","1B1","7rowl",3,3,1,00:12:00,29,FALSE,720000
"64","1B1","infume",4,1,1,00:12:00,28,FALSE,720000
"65","1B1","ANTOlNE",5,5,1,00:12:00,28,FALSE,720000
"66","1B1","maskers_",6,6,1,00:12:00,28,FALSE,720000
"67","1B1","7rowl",1,3,2,00:24:00,43,FALSE,1440000
"68","1B1","jakkeboy3651",2,2,2,00:24:00,42,FALSE,1440000
"69","1B1","iinterp",3,4,2,00:24:00,42,TRUE,1440000
"70","1B1","infume",4,1,2,00:24:00,41,FALSE,1440000
"71","1B1","ANTOlNE",5,5,2,00:24:00,31,FALSE,1440000
"72","1B1","jakkeboy3651",1,2,3,00:36:00,52,FALSE,2160000
"73","1B1","infume",2,1,3,00:36:00,51,FALSE,2160000
"74","1B1","7rowl",3,3,3,00:36:00,51,FALSE,2160000
"75","1B1","iinterp",4,4,3,00:36:00,48,TRUE,2160000
"76","1B1","infume",1,1,4,00:48:00,60,FALSE,2880000
"77","1B1","jakkeboy3651",2,2,4,00:48:00,60,FALSE,2880000
"78","1B1","7rowl",3,3,4,00:48:00,60,FALSE,2880000
"79","1B1","infume",1,1,5,01:00:00,66,FALSE,3600000
"80","1B1","jakkeboy3651",2,2,5,01:00:00,62,FALSE,3600000
"81","1B2","7rowl",1,2,1,00:12:00,33,FALSE,720000
"82","1B2","infume",2,1,1,00:12:00,32,FALSE,720000
"83","1B2","iinterp",3,4,1,00:12:00,31,FALSE,720000
"84","1B2","jakkeboy3651",4,5,1,00:12:00,31,FALSE,720000
"85","1B2","ANTOlNE",5,3,1,00:12:00,30,FALSE,720000
"86","1B2","maskers_",6,6,1,00:12:00,29,FALSE,720000
"87","1B2","7rowl",1,2,2,00:24:00,47,FALSE,1440000
"88","1B2","infume",2,1,2,00:24:00,44,FALSE,1440000
"89","1B2","iinterp",3,4,2,00:24:00,44,FALSE,1440000
